id,customer_id,channel_id,store_id,order_date_id,order_time,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000000826,858,2,1,549,19:04:57,2344,1,PAID,ARS,37800.0,7938.0,0.0,45738.0
1000000827,761,1,-1,573,22:06:59,-1,1130,FULFILLED,ARS,12936.0,2716.56,900.0,16552.56
1000000828,1163,1,-1,506,18:00:16,1964,1220,FULFILLED,ARS,62190.0,13059.9,1200.0,76449.9
1000000829,1413,2,4,588,17:24:13,3081,4,FULFILLED,ARS,59400.0,12474.0,0.0,71874.0
1000000830,1475,2,3,418,07:31:02,1097,3,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000000831,168,1,-1,518,23:15:45,1509,2339,PAID,ARS,34200.0,7182.0,1200.0,42582.0
1000000832,1336,2,2,318,20:09:54,2922,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000000833,1092,2,3,868,20:42:06,2222,3,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
1000000834,685,1,-1,416,09:16:27,4092,2446,FULFILLED,ARS,69384.0,14570.64,1200.0,85154.64
1000000835,689,1,-1,590,22:15:44,2283,4115,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
1000000836,239,1,-1,554,05:06:25,4139,4187,REFUNDED,ARS,57720.0,12121.2,900.0,70741.2
1000000837,1437,1,-1,588,11:20:25,-1,2679,PAID,ARS,21600.0,4536.0,1200.0,27336.0
1000000838,303,2,2,665,02:48:04,3932,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000000839,591,1,-1,711,13:27:08,2965,1368,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000000840,291,1,-1,805,22:21:56,1531,1393,FULFILLED,ARS,32340.0,6791.4,1200.0,40331.4
1000000841,1224,1,-1,294,05:14:31,4059,2507,CANCELLED,ARS,29925.0,6284.25,1500.0,37709.25
1000000842,313,1,-1,761,00:32:22,4106,3719,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000000843,1411,1,-1,313,14:44:32,1547,3792,FULFILLED,ARS,35640.0,7484.4,1500.0,44624.4
1000000844,30,1,-1,822,02:28:39,1228,2363,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08
1000000845,1371,1,-1,481,22:42:49,1081,4103,PAID,ARS,34650.0,7276.5,0.0,41926.5
1000000846,167,1,-1,844,20:26:41,2800,3481,PAID,ARS,21168.0,4445.28,0.0,25613.28
1000000847,281,1,-1,362,10:12:55,2805,1550,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
1000000848,64,1,-1,812,15:48:14,3871,3123,FULFILLED,ARS,22680.0,4762.8,1200.0,28642.8
1000000849,172,2,3,660,04:58:24,1185,3,REFUNDED,ARS,13230.0,2778.3,0.0,16008.3
1000000850,637,1,-1,577,22:58:06,4124,2094,CANCELLED,ARS,45000.0,9450.0,900.0,55350.0
1000000851,1006,1,-1,462,17:18:42,3268,1239,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000000852,539,2,2,327,12:31:50,3733,2,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
1000000853,590,1,-1,815,08:58:58,1573,2073,PAID,ARS,44550.0,9355.5,1500.0,55405.5
1000000854,1294,2,2,832,00:27:47,3700,2,FULFILLED,ARS,22230.0,4668.3,0.0,26898.3
1000000855,60,2,2,334,17:45:44,1905,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000000856,136,1,-1,739,03:38:56,2621,1618,REFUNDED,ARS,27000.0,5670.0,1200.0,33870.0
1000000857,1356,1,-1,824,17:23:05,-1,1176,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000000858,371,1,-1,328,04:22:13,2101,3005,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000000859,1406,2,2,834,23:29:52,3619,2,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
1000000860,1104,1,-1,649,05:35:01,1706,2818,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
1000000861,817,1,-1,598,10:36:57,4029,3400,REFUNDED,ARS,11970.0,2513.7,0.0,14483.7
1000000862,240,1,-1,763,02:47:34,3782,3998,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000000863,476,1,-1,538,16:53:49,1374,3369,CREATED,ARS,44040.0,9248.4,900.0,54188.4
1000000864,1115,1,-1,356,21:09:04,3127,3816,FULFILLED,ARS,113778.0,23893.38,1200.0,138871.38
1000000865,412,1,-1,652,14:33:32,1329,1366,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000000866,671,2,4,775,06:24:46,3979,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000000867,328,2,1,379,23:13:15,3333,1,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
1000000868,371,1,-1,489,05:18:07,2865,3867,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000000869,1048,1,-1,355,13:53:05,2044,3909,PAID,ARS,12825.0,2693.25,1200.0,16718.25
1000000870,1259,1,-1,660,18:10:36,-1,1500,FULFILLED,ARS,40584.0,8522.64,1200.0,50306.64
1000000871,397,2,3,759,14:46:54,1342,3,FULFILLED,ARS,41175.0,8646.75,0.0,49821.75
1000000872,470,1,-1,719,01:36:50,2340,1787,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000000873,555,2,4,645,10:47:06,3461,4,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
1000000874,1257,2,2,343,03:12:14,2241,2,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
1000000875,757,1,-1,686,10:25:28,1882,1523,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000000876,216,1,-1,338,01:36:43,4168,2600,FULFILLED,ARS,44280.0,9298.8,1200.0,54778.8
1000000877,1176,2,1,541,13:58:53,2293,1,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000000878,2,2,1,386,12:00:35,3756,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000000879,1295,2,4,697,15:58:46,3314,4,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
1000000880,1335,2,3,474,20:35:09,3535,3,FULFILLED,ARS,19440.0,4082.4,0.0,23522.4
1000000881,1445,2,3,315,01:09:44,1994,3,FULFILLED,ARS,44040.0,9248.4,0.0,53288.4
1000000882,691,1,-1,453,17:45:53,3269,3972,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6
1000000883,780,1,-1,477,08:53:00,2254,1083,FULFILLED,ARS,50242.5,10550.92,900.0,61693.42
1000000884,338,1,-1,796,14:48:58,2012,1026,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
1000000885,380,1,-1,277,12:56:38,3566,1305,PAID,ARS,21600.0,4536.0,1200.0,27336.0
1000000886,582,1,-1,600,00:08:20,4134,1374,PAID,ARS,43650.0,9166.5,1500.0,54316.5
1000000887,711,1,-1,596,19:41:00,2239,3335,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000000888,991,1,-1,836,04:02:41,3716,2899,CANCELLED,ARS,14962.5,3142.12,1200.0,19304.62
1000000889,500,2,4,529,07:11:59,3459,4,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000000890,99,2,2,466,08:14:58,3062,2,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1000000891,1002,1,-1,532,00:03:08,2270,3357,FULFILLED,ARS,33000.0,6930.0,900.0,40830.0
1000000892,1310,1,-1,832,17:39:11,3535,2322,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000000893,1276,2,2,766,02:37:37,2103,2,CREATED,ARS,42750.0,8977.5,0.0,51727.5
1000000894,307,1,-1,263,02:58:57,1870,3096,FULFILLED,ARS,64500.0,13545.0,900.0,78945.0
1000000895,1133,2,4,394,00:26:44,2249,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000000896,1234,2,3,845,18:05:55,3954,3,FULFILLED,ARS,80400.0,16884.0,0.0,97284.0
1000000897,573,2,3,878,17:17:46,3044,3,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
1000000898,1008,1,-1,402,12:56:01,3142,1445,FULFILLED,ARS,25230.0,5298.3,1200.0,31728.3
1000000899,1124,1,-1,369,19:46:36,4185,3069,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000000900,139,1,-1,375,08:31:08,2768,3574,FULFILLED,ARS,86850.0,18238.5,1200.0,106288.5
1000000901,771,2,1,662,21:28:53,1038,1,PAID,ARS,11340.0,2381.4,0.0,13721.4
1000000902,960,2,3,253,00:58:32,2379,3,FULFILLED,ARS,60870.0,12782.7,0.0,73652.7
1000000903,210,2,2,864,15:45:21,2718,2,FULFILLED,ARS,48936.0,10276.56,0.0,59212.56
1000000904,498,2,1,707,14:39:13,3743,1,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
1000000905,1058,1,-1,433,22:05:02,4114,4175,FULFILLED,ARS,68625.0,14411.25,900.0,83936.25
1000000906,350,1,-1,615,21:10:34,2304,2426,PAID,ARS,36000.0,7560.0,1200.0,44760.0
1000000907,4,2,2,708,02:03:22,1210,2,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
1000000908,200,2,4,366,20:22:02,2343,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000000909,474,1,-1,615,04:40:47,3591,1409,PAID,ARS,24696.0,5186.16,1500.0,31382.16
1000000910,1073,2,1,387,04:46:39,3490,1,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
1000000911,679,1,-1,522,14:42:11,1317,2246,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
1000000912,564,1,-1,341,11:48:26,2231,3304,REFUNDED,ARS,74088.0,15558.48,900.0,90546.48
1000000913,981,2,1,330,00:16:00,2592,1,PAID,ARS,51696.0,10856.16,0.0,62552.16
1000000914,560,1,-1,804,19:18:56,2786,3446,CANCELLED,ARS,33000.0,6930.0,900.0,40830.0
1000000915,403,2,3,449,11:25:19,3654,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000000916,228,2,2,602,11:15:36,1606,2,FULFILLED,ARS,33570.0,7049.7,0.0,40619.7
1000000917,331,1,-1,409,08:55:40,3049,1211,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000000918,555,2,4,767,00:10:05,-1,4,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
1000000919,641,1,-1,649,20:24:49,2744,1761,FULFILLED,ARS,29250.0,6142.5,1500.0,36892.5
1000000920,1450,1,-1,816,10:48:54,4062,2383,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000000921,591,2,1,701,13:50:12,3587,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000000922,934,2,2,835,13:20:12,1961,2,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
1000000923,316,2,1,743,02:26:47,2970,1,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000000924,774,1,-1,484,19:28:41,-1,2590,FULFILLED,ARS,51600.0,10836.0,1200.0,63636.0
1000000925,1049,1,-1,806,00:49:36,3160,3464,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000000926,592,1,-1,282,23:20:43,3926,4153,FULFILLED,ARS,66780.0,14023.8,1500.0,82303.8
1000000927,797,1,-1,709,09:47:51,4046,1521,FULFILLED,ARS,62340.0,13091.4,1200.0,76631.4
1000000928,1287,1,-1,272,23:45:14,-1,3754,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
1000000929,405,1,-1,580,10:40:54,1705,2689,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
1000000930,1023,1,-1,587,12:39:07,2745,3060,FULFILLED,ARS,83790.0,17595.9,1500.0,102885.9
1000000931,649,1,-1,701,05:46:11,2438,1619,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6
1000000932,772,2,4,766,09:53:26,-1,4,CANCELLED,ARS,19440.0,4082.4,0.0,23522.4
1000000933,1290,2,1,440,18:14:39,2526,1,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000000934,1001,1,-1,585,04:54:20,-1,3495,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
1000000935,611,1,-1,470,18:57:35,2484,1355,FULFILLED,ARS,10260.0,2154.6,1500.0,13914.6
1000000936,1414,1,-1,423,22:25:48,2570,2649,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000000937,888,1,-1,683,04:01:06,2891,3158,PAID,ARS,11880.0,2494.8,0.0,14374.8
1000000938,40,1,-1,590,04:55:45,3175,4165,FULFILLED,ARS,12540.0,2633.4,1200.0,16373.4
1000000939,186,1,-1,653,04:43:37,2935,2904,PAID,ARS,24000.0,5040.0,1200.0,30240.0
1000000940,58,2,3,249,03:23:32,2801,3,FULFILLED,ARS,26235.0,5509.35,0.0,31744.35
1000000941,1072,1,-1,756,09:17:33,1670,4161,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000000942,818,1,-1,255,01:51:31,1535,1249,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000000943,1267,2,4,697,13:35:29,1536,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000000944,1101,2,1,398,16:15:37,2925,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000000945,1466,2,2,381,18:44:18,3663,2,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000000946,1471,2,2,244,02:15:28,2385,2,FULFILLED,ARS,54390.0,11421.9,0.0,65811.9
1000000947,4,2,4,354,12:39:53,3564,4,CREATED,ARS,91260.0,19164.6,0.0,110424.6
1000000948,142,2,4,271,07:24:09,4123,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000000949,1018,2,3,355,04:26:16,1619,3,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000000950,1305,1,-1,624,18:09:25,1253,1029,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000000951,174,2,4,579,05:50:44,-1,4,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000000952,371,2,4,810,23:08:25,2466,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000000953,1174,1,-1,356,00:14:03,2828,3787,FULFILLED,ARS,39658.5,8328.28,0.0,47986.78
1000000954,640,2,4,878,22:42:10,1960,4,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0
1000000955,58,2,1,857,11:08:21,3345,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000000956,494,1,-1,402,01:15:33,-1,1701,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000000957,1416,1,-1,463,20:12:38,1076,3116,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000000958,680,1,-1,699,13:31:55,-1,3786,PAID,ARS,21168.0,4445.28,1500.0,27113.28
1000000959,693,1,-1,545,00:38:06,2951,1414,CANCELLED,ARS,31752.0,6667.92,1200.0,39619.92
1000000960,728,2,2,779,22:39:41,2976,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000000961,1011,1,-1,332,19:42:43,1603,4049,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000000962,787,2,1,833,16:29:48,1993,1,FULFILLED,ARS,66420.0,13948.2,0.0,80368.2
1000000963,564,1,-1,724,00:53:32,4161,2655,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000000964,509,1,-1,858,12:46:39,1462,2379,FULFILLED,ARS,15435.0,3241.35,1200.0,19876.35
1000000965,1280,2,3,818,05:26:39,3395,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000000966,1119,2,1,556,07:14:14,1782,1,PAID,ARS,46305.0,9724.05,0.0,56029.05
1000000967,1393,1,-1,797,14:50:22,1775,4181,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24
1000000968,1392,1,-1,481,22:49:48,1800,2505,PAID,ARS,25200.0,5292.0,1200.0,31692.0
1000000969,331,2,3,331,00:18:52,4044,3,FULFILLED,ARS,59700.0,12537.0,0.0,72237.0
1000000970,16,1,-1,347,15:28:04,3300,1277,FULFILLED,ARS,57348.0,12043.08,1200.0,70591.08
1000000971,655,1,-1,869,04:52:14,2112,3715,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
1000000972,1220,1,-1,343,23:16:41,4193,1988,FULFILLED,ARS,12150.0,2551.5,1200.0,15901.5
1000000973,833,1,-1,669,12:00:17,1310,3336,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000000974,1418,1,-1,863,19:31:02,-1,2228,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
1000000975,671,2,2,445,04:42:52,3848,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000000976,727,2,3,262,17:31:47,1179,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000000977,734,1,-1,761,01:17:36,2488,1858,FULFILLED,ARS,55800.0,11718.0,1500.0,69018.0
1000000978,1158,1,-1,497,15:05:39,-1,1034,CREATED,ARS,28350.0,5953.5,1200.0,35503.5
1000000979,635,2,1,850,05:08:27,3886,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000000980,549,1,-1,740,17:58:54,2360,3950,FULFILLED,ARS,14962.5,3142.12,900.0,19004.62
1000000981,863,2,4,739,18:35:55,2208,4,FULFILLED,ARS,59220.0,12436.2,0.0,71656.2
1000000982,917,2,1,424,23:06:04,-1,1,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
1000000983,884,1,-1,446,16:18:32,3984,2223,REFUNDED,ARS,37800.0,7938.0,0.0,45738.0
1000000984,783,1,-1,545,17:46:23,1380,2605,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
1000000985,1080,2,4,634,04:01:41,1559,4,CANCELLED,ARS,59137.5,12418.88,0.0,71556.38
1000000986,195,1,-1,339,05:41:12,2461,2918,FULFILLED,ARS,46305.0,9724.05,900.0,56929.05
1000000987,81,2,1,344,01:23:15,2209,1,FULFILLED,ARS,71505.0,15016.05,0.0,86521.05
1000000988,299,2,4,599,19:03:20,3814,4,REFUNDED,ARS,49776.0,10452.96,0.0,60228.96
1000000989,293,1,-1,326,19:35:01,1369,2734,PAID,ARS,78048.0,16390.08,0.0,94438.08
1000000990,1318,2,2,821,14:09:41,3006,2,FULFILLED,ARS,52500.0,11025.0,0.0,63525.0
1000000991,1176,1,-1,356,08:31:28,1912,2796,FULFILLED,ARS,22680.0,4762.8,900.0,28342.8
1000000992,435,2,2,854,22:16:32,1500,2,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
1000000993,1209,2,1,668,06:28:35,1169,1,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8
1000000994,664,2,2,531,20:44:32,1838,2,FULFILLED,ARS,27750.0,5827.5,0.0,33577.5
1000000995,1375,1,-1,337,04:39:36,3283,1432,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1000000996,866,1,-1,871,12:19:07,3772,1378,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
1000000997,582,1,-1,458,01:47:14,3909,2332,FULFILLED,ARS,64620.0,13570.2,1200.0,79390.2
1000000998,505,2,3,282,23:49:32,3705,3,CANCELLED,ARS,23760.0,4989.6,0.0,28749.6
1000000999,353,2,2,747,08:38:03,-1,2,PAID,ARS,36000.0,7560.0,0.0,43560.0
1000001000,990,1,-1,279,03:58:07,3027,3400,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1000001001,648,1,-1,582,11:18:23,1039,2811,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
1000001002,596,1,-1,874,09:07:29,-1,2466,REFUNDED,ARS,76425.0,16049.25,0.0,92474.25
1000001003,276,1,-1,466,13:04:45,2365,4047,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
1000001004,478,1,-1,576,16:04:54,3791,2111,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
1000001005,1207,2,4,431,10:28:57,2320,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000001006,533,1,-1,504,12:49:30,2620,1442,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1000001007,1393,2,4,812,15:40:57,-1,4,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
1000001008,843,1,-1,490,15:43:01,4175,3725,FULFILLED,ARS,59160.0,12423.6,1200.0,72783.6
1000001009,252,2,1,853,18:59:55,1650,1,FULFILLED,ARS,38946.0,8178.66,0.0,47124.66
1000001010,787,2,1,497,06:57:11,3369,1,FULFILLED,ARS,53580.0,11251.8,0.0,64831.8
1000001011,16,1,-1,377,03:07:42,1719,1488,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1000001012,324,1,-1,815,08:44:24,2964,1633,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000001013,601,2,1,861,03:32:48,-1,1,FULFILLED,ARS,28200.0,5922.0,0.0,34122.0
1000001014,1368,2,1,301,20:38:09,1717,1,FULFILLED,ARS,49800.0,10458.0,0.0,60258.0
1000001015,1306,2,2,280,21:39:26,3385,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000001016,339,1,-1,744,19:08:41,1729,1253,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1000001017,1108,2,2,506,23:47:12,3565,2,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
1000001018,1154,1,-1,551,20:28:49,1337,1920,PAID,ARS,21600.0,4536.0,1200.0,27336.0
1000001019,527,1,-1,606,16:35:11,3580,3993,FULFILLED,ARS,70200.0,14742.0,1500.0,86442.0
1000001020,319,1,-1,470,20:07:16,-1,3987,REFUNDED,ARS,72525.0,15230.25,0.0,87755.25
1000001021,756,2,4,527,18:14:16,2279,4,PAID,ARS,24720.0,5191.2,0.0,29911.2
1000001022,299,1,-1,721,19:31:15,2494,3416,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
1000001023,317,1,-1,556,21:00:31,4116,3460,CANCELLED,ARS,49500.0,10395.0,900.0,60795.0
1000001024,917,2,3,585,20:22:24,3074,3,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000001025,1378,2,1,573,14:18:21,2851,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000001026,416,1,-1,532,22:00:32,1875,4138,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000001027,962,1,-1,779,04:17:48,2605,1578,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
1000001028,453,1,-1,250,17:57:28,2759,4083,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
1000001029,113,1,-1,441,19:57:17,4036,1573,CREATED,ARS,24000.0,5040.0,900.0,29940.0
1000001030,645,1,-1,245,17:31:50,2366,1886,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
1000001031,1212,1,-1,337,22:44:29,1711,2229,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
1000001032,468,2,4,570,19:07:27,2529,4,CANCELLED,ARS,38808.0,8149.68,0.0,46957.68
1000001033,183,1,-1,418,13:01:56,2218,2862,FULFILLED,ARS,50544.0,10614.24,900.0,62058.24
1000001034,1096,1,-1,738,01:13:34,1105,3978,REFUNDED,ARS,15435.0,3241.35,0.0,18676.35
1000001035,1436,2,1,556,17:34:00,3618,1,CREATED,ARS,56880.0,11944.8,0.0,68824.8
1000001036,1404,1,-1,429,09:58:46,3794,3668,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000001037,134,1,-1,297,16:03:30,1396,1190,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000001038,691,1,-1,447,08:04:06,1744,1570,CANCELLED,ARS,35280.0,7408.8,1200.0,43888.8
1000001039,92,1,-1,663,11:46:16,1557,3305,FULFILLED,ARS,85500.0,17955.0,1500.0,104955.0
1000001040,1288,1,-1,649,05:06:59,-1,1472,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5
1000001041,918,1,-1,674,17:55:20,3022,2387,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000001042,370,1,-1,265,18:14:34,3023,3202,FULFILLED,ARS,41160.0,8643.6,900.0,50703.6
1000001043,1206,1,-1,655,02:57:40,1828,2557,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6
1000001044,104,2,2,647,16:48:59,2666,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000001045,1356,2,2,499,13:19:53,3727,2,FULFILLED,ARS,47940.0,10067.4,0.0,58007.4
1000001046,1059,1,-1,676,09:20:08,-1,2788,FULFILLED,ARS,60618.0,12729.78,1200.0,74547.78
1000001047,642,1,-1,854,08:18:11,2764,3945,FULFILLED,ARS,30780.0,6463.8,1500.0,38743.8
1000001048,138,1,-1,277,12:08:47,1557,1640,FULFILLED,ARS,52500.0,11025.0,1500.0,65025.0
1000001049,484,2,4,348,23:15:30,3726,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000001050,888,1,-1,496,03:59:39,2638,3934,FULFILLED,ARS,25872.0,5433.12,1500.0,32805.12
1000001051,264,2,2,725,22:44:59,3250,2,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0
1000001052,1409,1,-1,544,09:47:12,2427,3651,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0
1000001053,1072,2,4,648,18:11:21,2410,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000001054,417,1,-1,844,03:20:15,2900,3690,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
1000001055,642,1,-1,455,08:09:59,1283,2466,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
1000001056,1047,1,-1,867,11:36:18,2262,1979,FULFILLED,ARS,71280.0,14968.8,0.0,86248.8
1000001057,1412,1,-1,270,13:45:33,3083,1920,FULFILLED,ARS,29925.0,6284.25,1500.0,37709.25
1000001058,1394,1,-1,849,15:04:31,3258,1407,CANCELLED,ARS,40560.0,8517.6,1200.0,50277.6
1000001059,1215,2,1,272,11:34:34,1318,1,FULFILLED,ARS,89055.0,18701.55,0.0,107756.55
1000001060,649,2,1,535,19:14:39,3843,1,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
1000001061,1031,2,1,382,00:43:41,3074,1,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
1000001062,315,1,-1,749,09:14:39,1206,1031,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
1000001063,1076,2,4,406,00:24:10,2366,4,FULFILLED,ARS,28650.0,6016.5,0.0,34666.5
1000001064,1245,2,1,292,21:54:55,3229,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000001065,679,1,-1,844,19:06:37,2480,3701,CREATED,ARS,14700.0,3087.0,900.0,18687.0
1000001066,248,1,-1,857,07:18:48,3153,1722,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
1000001067,958,1,-1,364,15:34:20,1790,2501,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000001068,740,2,4,591,13:02:33,2738,4,CANCELLED,ARS,60696.0,12746.16,0.0,73442.16
1000001069,800,1,-1,677,09:27:41,3008,1940,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
1000001070,1427,2,1,695,11:24:40,3,1,FULFILLED,ARS,42150.0,8851.5,0.0,51001.5
1000001071,1379,1,-1,429,08:32:55,3855,2253,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1000001072,54,1,-1,681,10:39:24,1919,3165,CREATED,ARS,80100.0,16821.0,900.0,97821.0
1000001073,66,1,-1,418,22:26:43,3346,1358,CREATED,ARS,30450.0,6394.5,900.0,37744.5
1000001074,447,2,3,281,05:12:19,1615,3,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0
1000001075,1351,1,-1,616,18:00:54,1234,3661,PAID,ARS,42525.0,8930.25,1200.0,52655.25
