id,order_id,customer_id,channel_id,store_id,product_id,order_date_id,quantity,unit_price,discount_amount,line_total
5000001778,1000001356,641,2,1,2,722,2,15750.0,0.0,31500.0
5000001779,1000001357,468,1,-1,1,657,2,12000.0,480.0,23520.0
5000001780,1000001357,468,1,-1,1,657,3,12000.0,720.0,35280.0
5000001781,1000001358,609,2,2,2,593,1,13500.0,675.0,12825.0
5000001782,1000001358,609,2,2,2,593,2,15000.0,600.0,29400.0
5000001783,1000001358,609,2,2,1,593,3,12600.0,756.0,37044.0
5000001784,1000001359,880,1,-1,1,824,3,12000.0,0.0,36000.0
5000001785,1000001360,237,1,-1,1,844,2,12000.0,1200.0,22800.0
5000001786,1000001361,506,1,-1,1,579,3,12000.0,3600.0,32400.0
5000001787,1000001362,716,1,-1,1,468,1,12000.0,0.0,12000.0
5000001788,1000001363,1141,1,-1,1,828,3,10800.0,648.0,31752.0
5000001789,1000001364,1492,1,-1,1,701,2,12000.0,1200.0,22800.0
5000001790,1000001364,1492,1,-1,2,701,1,15000.0,0.0,15000.0
5000001791,1000001365,1465,1,-1,2,738,3,13500.0,2025.0,38475.0
5000001792,1000001366,1133,1,-1,1,575,1,10800.0,216.0,10584.0
5000001793,1000001366,1133,1,-1,2,575,2,15000.0,0.0,30000.0
5000001794,1000001367,1120,1,-1,1,799,3,12000.0,3600.0,32400.0
5000001795,1000001368,692,1,-1,2,257,3,15750.0,0.0,47250.0
5000001796,1000001369,1176,1,-1,1,666,3,12000.0,1800.0,34200.0
5000001797,1000001370,188,1,-1,1,716,3,12000.0,3600.0,32400.0
5000001798,1000001371,700,1,-1,1,705,3,10800.0,1620.0,30780.0
5000001799,1000001372,194,2,2,2,697,1,15000.0,1500.0,13500.0
5000001800,1000001373,1054,1,-1,1,603,1,12600.0,1260.0,11340.0
5000001801,1000001373,1054,1,-1,2,603,1,15000.0,0.0,15000.0
5000001802,1000001374,993,2,1,1,645,1,10800.0,540.0,10260.0
5000001803,1000001374,993,2,1,1,645,3,12000.0,0.0,36000.0
5000001804,1000001375,337,1,-1,1,686,2,10800.0,0.0,21600.0
5000001805,1000001375,337,1,-1,1,686,3,12000.0,720.0,35280.0
5000001806,1000001376,218,2,2,1,458,1,10800.0,540.0,10260.0
5000001807,1000001377,1456,1,-1,1,313,3,12000.0,720.0,35280.0
5000001808,1000001378,259,2,1,2,511,2,15000.0,3000.0,27000.0
5000001809,1000001379,279,2,4,1,430,1,12000.0,1200.0,10800.0
5000001810,1000001379,279,2,4,1,430,1,10800.0,216.0,10584.0
5000001811,1000001380,132,1,-1,2,741,1,16500.0,825.0,15675.0
5000001812,1000001381,1250,2,2,2,290,3,15000.0,4500.0,40500.0
5000001813,1000001382,1354,2,1,1,777,3,12000.0,720.0,35280.0
5000001814,1000001382,1354,2,1,1,777,3,12000.0,3600.0,32400.0
5000001815,1000001382,1354,2,1,2,777,2,15750.0,630.0,30870.0
5000001816,1000001383,1447,1,-1,1,837,1,12600.0,1260.0,11340.0
5000001817,1000001384,995,2,2,1,520,2,13200.0,2640.0,23760.0
5000001818,1000001384,995,2,2,1,520,2,12000.0,1200.0,22800.0
5000001819,1000001385,755,1,-1,1,536,1,12000.0,0.0,12000.0
5000001820,1000001386,964,1,-1,2,453,1,15000.0,0.0,15000.0
5000001821,1000001387,147,1,-1,1,446,1,12000.0,600.0,11400.0
5000001822,1000001388,1340,2,1,2,651,1,13500.0,0.0,13500.0
5000001823,1000001388,1340,2,1,1,651,3,10800.0,648.0,31752.0
5000001824,1000001389,544,1,-1,1,726,1,12000.0,600.0,11400.0
5000001825,1000001390,667,1,-1,1,784,3,12000.0,3600.0,32400.0
5000001826,1000001391,1200,2,4,1,500,3,12000.0,0.0,36000.0
5000001827,1000001392,1251,1,-1,1,404,2,10800.0,2160.0,19440.0
5000001828,1000001393,1187,1,-1,1,479,1,12000.0,240.0,11760.0
5000001829,1000001393,1187,1,-1,2,479,1,15000.0,1500.0,13500.0
5000001830,1000001394,1158,2,3,1,264,3,12000.0,720.0,35280.0
5000001831,1000001395,250,1,-1,2,517,3,15750.0,2362.5,44887.5
5000001832,1000001396,618,1,-1,1,597,1,13200.0,264.0,12936.0
5000001833,1000001397,1319,2,3,2,800,1,15750.0,0.0,15750.0
5000001834,1000001398,5,2,2,2,553,3,15750.0,4725.0,42525.0
5000001835,1000001399,1390,1,-1,2,637,3,16500.0,4950.0,44550.0
5000001836,1000001399,1390,1,-1,2,637,1,15750.0,1575.0,14175.0
5000001837,1000001400,761,1,-1,2,607,3,13500.0,2025.0,38475.0
5000001838,1000001401,16,2,4,1,574,2,12000.0,1200.0,22800.0
5000001839,1000001401,16,2,4,2,574,2,13500.0,540.0,26460.0
5000001840,1000001402,261,1,-1,1,449,1,12000.0,240.0,11760.0
5000001841,1000001403,18,1,-1,1,820,2,12600.0,2520.0,22680.0
5000001842,1000001403,18,1,-1,1,820,1,13200.0,0.0,13200.0
5000001843,1000001403,18,1,-1,2,820,3,15000.0,0.0,45000.0
5000001844,1000001404,1320,1,-1,2,799,3,15000.0,4500.0,40500.0
5000001845,1000001405,1010,1,-1,2,340,1,15000.0,300.0,14700.0
5000001846,1000001406,614,2,1,2,329,3,15750.0,945.0,46305.0
5000001847,1000001406,614,2,1,2,329,3,13500.0,2025.0,38475.0
5000001848,1000001407,1264,1,-1,1,721,1,12000.0,1200.0,10800.0
5000001849,1000001408,1134,1,-1,2,478,2,13500.0,1350.0,25650.0
5000001850,1000001409,385,1,-1,1,646,1,13200.0,264.0,12936.0
5000001851,1000001409,385,1,-1,2,646,2,15000.0,0.0,30000.0
5000001852,1000001410,235,1,-1,2,441,1,15000.0,1500.0,13500.0
5000001853,1000001411,1388,1,-1,1,551,1,12600.0,252.0,12348.0
5000001854,1000001412,398,1,-1,1,778,3,12000.0,720.0,35280.0
5000001855,1000001413,774,1,-1,1,800,1,13200.0,0.0,13200.0
5000001856,1000001414,833,1,-1,2,761,1,15000.0,300.0,14700.0
5000001857,1000001415,195,2,2,2,258,2,15000.0,1500.0,28500.0
5000001858,1000001416,355,2,2,1,604,2,12000.0,0.0,24000.0
5000001859,1000001417,1095,2,2,1,727,1,12000.0,600.0,11400.0
5000001860,1000001418,1374,2,2,1,429,3,12000.0,720.0,35280.0
5000001861,1000001418,1374,2,2,2,429,3,15750.0,4725.0,42525.0
5000001862,1000001418,1374,2,2,2,429,2,15750.0,0.0,31500.0
5000001863,1000001419,1426,1,-1,2,633,2,15750.0,630.0,30870.0
5000001864,1000001420,1226,1,-1,1,433,1,12000.0,600.0,11400.0
5000001865,1000001421,561,1,-1,2,590,3,16500.0,2475.0,47025.0
5000001866,1000001422,756,1,-1,2,361,2,13500.0,2700.0,24300.0
5000001867,1000001422,756,1,-1,2,361,1,15000.0,0.0,15000.0
5000001868,1000001423,418,2,1,1,359,1,12000.0,0.0,12000.0
5000001869,1000001424,1213,1,-1,2,372,3,15000.0,4500.0,40500.0
5000001870,1000001425,600,2,3,1,564,2,13200.0,1320.0,25080.0
5000001871,1000001426,242,2,3,1,452,2,13200.0,0.0,26400.0
5000001872,1000001426,242,2,3,1,452,2,12000.0,0.0,24000.0
5000001873,1000001427,341,2,1,1,516,3,12000.0,0.0,36000.0
5000001874,1000001428,325,2,1,2,789,3,16500.0,990.0,48510.0
5000001875,1000001428,325,2,1,2,789,1,15000.0,0.0,15000.0
5000001876,1000001429,104,1,-1,1,279,1,12000.0,240.0,11760.0
5000001877,1000001430,1125,2,1,2,520,1,15000.0,1500.0,13500.0
5000001878,1000001430,1125,2,1,2,520,2,15000.0,3000.0,27000.0
5000001879,1000001431,598,1,-1,2,820,2,15000.0,600.0,29400.0
5000001880,1000001431,598,1,-1,2,820,3,15000.0,0.0,45000.0
5000001881,1000001431,598,1,-1,1,820,1,10800.0,1080.0,9720.0
5000001882,1000001432,20,1,-1,2,687,3,15000.0,4500.0,40500.0
5000001883,1000001432,20,1,-1,2,687,2,15750.0,1575.0,29925.0
5000001884,1000001433,656,1,-1,1,806,3,12000.0,0.0,36000.0
5000001885,1000001434,319,2,3,1,877,2,12000.0,480.0,23520.0
5000001886,1000001434,319,2,3,2,877,2,15000.0,3000.0,27000.0
5000001887,1000001435,922,2,3,2,299,3,15750.0,945.0,46305.0
5000001888,1000001435,922,2,3,1,299,3,13200.0,1980.0,37620.0
5000001889,1000001436,868,2,1,1,334,2,12000.0,1200.0,22800.0
5000001890,1000001437,31,2,1,1,392,1,10800.0,1080.0,9720.0
5000001891,1000001438,890,2,4,2,248,3,15000.0,0.0,45000.0
5000001892,1000001439,643,1,-1,2,778,1,15000.0,300.0,14700.0
5000001893,1000001440,1110,1,-1,2,557,1,13500.0,0.0,13500.0
5000001894,1000001441,1210,1,-1,1,501,2,12000.0,1200.0,22800.0
5000001895,1000001441,1210,1,-1,2,501,1,15000.0,750.0,14250.0
5000001896,1000001441,1210,1,-1,1,501,2,12000.0,1200.0,22800.0
5000001897,1000001442,1041,2,1,1,433,2,12000.0,0.0,24000.0
5000001898,1000001443,561,1,-1,2,390,2,13500.0,1350.0,25650.0
5000001899,1000001443,561,1,-1,1,390,3,12600.0,3780.0,34020.0
5000001900,1000001444,812,1,-1,1,609,1,12600.0,1260.0,11340.0
5000001901,1000001445,1219,2,3,1,559,3,13200.0,1980.0,37620.0
5000001902,1000001446,1246,2,3,1,309,2,12000.0,0.0,24000.0
5000001903,1000001446,1246,2,3,1,309,1,12600.0,0.0,12600.0
5000001904,1000001447,116,1,-1,1,580,3,12600.0,1890.0,35910.0
5000001905,1000001448,204,2,2,1,593,2,12000.0,480.0,23520.0
5000001906,1000001449,116,2,3,1,725,1,12600.0,0.0,12600.0
5000001907,1000001450,491,1,-1,1,430,1,12600.0,0.0,12600.0
5000001908,1000001451,1281,1,-1,2,841,3,15000.0,900.0,44100.0
5000001909,1000001451,1281,1,-1,1,841,3,12600.0,756.0,37044.0
5000001910,1000001452,384,2,2,1,724,2,12000.0,2400.0,21600.0
5000001911,1000001452,384,2,2,1,724,3,12000.0,3600.0,32400.0
5000001912,1000001452,384,2,2,2,724,2,15000.0,600.0,29400.0
5000001913,1000001453,595,2,3,1,820,1,12000.0,600.0,11400.0
5000001914,1000001454,185,1,-1,2,661,1,15000.0,300.0,14700.0
5000001915,1000001454,185,1,-1,1,661,1,10800.0,1080.0,9720.0
5000001916,1000001455,1329,1,-1,2,806,3,15000.0,4500.0,40500.0
5000001917,1000001456,458,2,4,1,260,3,12000.0,3600.0,32400.0
5000001918,1000001456,458,2,4,1,260,2,10800.0,432.0,21168.0
5000001919,1000001457,711,1,-1,1,322,1,12000.0,1200.0,10800.0
5000001920,1000001458,1169,1,-1,2,282,3,15000.0,0.0,45000.0
5000001921,1000001459,1185,1,-1,1,404,1,12000.0,1200.0,10800.0
5000001922,1000001459,1185,1,-1,2,404,3,15000.0,900.0,44100.0
5000001923,1000001460,1042,2,1,1,361,1,12000.0,1200.0,10800.0
5000001924,1000001460,1042,2,1,2,361,1,15750.0,0.0,15750.0
5000001925,1000001460,1042,2,1,1,361,3,12000.0,1800.0,34200.0
5000001926,1000001461,941,2,1,1,288,2,12600.0,504.0,24696.0
5000001927,1000001462,963,2,3,1,431,2,12000.0,480.0,23520.0
5000001928,1000001462,963,2,3,2,431,3,13500.0,810.0,39690.0
5000001929,1000001463,642,1,-1,1,644,2,12600.0,0.0,25200.0
5000001930,1000001463,642,1,-1,1,644,2,12000.0,480.0,23520.0
5000001931,1000001464,948,2,1,2,345,2,15000.0,600.0,29400.0
5000001932,1000001464,948,2,1,2,345,1,15000.0,1500.0,13500.0
5000001933,1000001464,948,2,1,1,345,2,12600.0,504.0,24696.0
5000001934,1000001465,1356,1,-1,1,371,3,10800.0,1620.0,30780.0
5000001935,1000001466,708,1,-1,2,274,1,16500.0,825.0,15675.0
5000001936,1000001466,708,1,-1,2,274,1,15000.0,300.0,14700.0
5000001937,1000001467,841,2,1,2,287,2,13500.0,1350.0,25650.0
5000001938,1000001468,1325,2,2,1,832,1,12000.0,0.0,12000.0
5000001939,1000001468,1325,2,2,2,832,1,15000.0,300.0,14700.0
5000001940,1000001469,703,1,-1,1,244,1,12000.0,1200.0,10800.0
5000001941,1000001470,748,1,-1,1,513,3,12600.0,3780.0,34020.0
5000001942,1000001471,1219,2,4,2,364,1,15000.0,300.0,14700.0
5000001943,1000001472,1358,2,1,2,323,1,13500.0,675.0,12825.0
5000001944,1000001472,1358,2,1,1,323,3,12000.0,3600.0,32400.0
5000001945,1000001473,395,1,-1,1,438,2,12000.0,0.0,24000.0
5000001946,1000001473,395,1,-1,1,438,1,12000.0,1200.0,10800.0
5000001947,1000001474,536,1,-1,1,573,3,12000.0,1800.0,34200.0
5000001948,1000001474,536,1,-1,1,573,2,10800.0,0.0,21600.0
5000001949,1000001475,31,2,1,2,771,3,15000.0,4500.0,40500.0
5000001950,1000001475,31,2,1,2,771,3,16500.0,0.0,49500.0
5000001951,1000001476,1414,1,-1,2,241,3,15000.0,4500.0,40500.0
5000001952,1000001477,963,1,-1,1,322,2,12000.0,480.0,23520.0
5000001953,1000001478,780,1,-1,1,822,1,13200.0,1320.0,11880.0
5000001954,1000001478,780,1,-1,1,822,2,10800.0,432.0,21168.0
5000001955,1000001479,489,1,-1,1,243,3,12600.0,0.0,37800.0
5000001956,1000001480,42,2,3,2,716,2,13500.0,2700.0,24300.0
5000001957,1000001480,42,2,3,2,716,1,13500.0,675.0,12825.0
5000001958,1000001481,228,2,1,2,342,2,16500.0,660.0,32340.0
5000001959,1000001481,228,2,1,1,342,2,13200.0,2640.0,23760.0
5000001960,1000001482,670,1,-1,1,650,2,12000.0,0.0,24000.0
5000001961,1000001483,652,2,2,2,444,3,13500.0,810.0,39690.0
5000001962,1000001484,308,2,1,1,498,3,10800.0,3240.0,29160.0
5000001963,1000001484,308,2,1,1,498,3,12000.0,0.0,36000.0
5000001964,1000001485,1094,1,-1,1,603,2,12000.0,0.0,24000.0
5000001965,1000001485,1094,1,-1,2,603,3,15000.0,900.0,44100.0
5000001966,1000001486,76,2,3,2,431,1,15000.0,300.0,14700.0
5000001967,1000001486,76,2,3,2,431,2,15000.0,1500.0,28500.0
5000001968,1000001487,1435,1,-1,1,469,1,12000.0,1200.0,10800.0
5000001969,1000001488,703,1,-1,1,517,1,13200.0,264.0,12936.0
5000001970,1000001489,792,2,1,1,817,1,13200.0,0.0,13200.0
5000001971,1000001490,332,1,-1,1,378,1,10800.0,540.0,10260.0
5000001972,1000001491,69,1,-1,2,636,1,15000.0,750.0,14250.0
5000001973,1000001491,69,1,-1,2,636,3,13500.0,4050.0,36450.0
5000001974,1000001491,69,1,-1,1,636,2,12600.0,504.0,24696.0
5000001975,1000001492,311,2,4,2,423,1,15000.0,750.0,14250.0
5000001976,1000001493,724,1,-1,2,746,2,15750.0,3150.0,28350.0
5000001977,1000001494,1238,1,-1,1,804,2,12600.0,1260.0,23940.0
5000001978,1000001495,488,2,3,2,323,3,15750.0,945.0,46305.0
5000001979,1000001496,1435,2,3,1,551,3,12000.0,1800.0,34200.0
5000001980,1000001497,612,2,3,2,726,1,15000.0,1500.0,13500.0
5000001981,1000001498,1116,2,3,2,293,2,16500.0,0.0,33000.0
5000001982,1000001499,1496,1,-1,2,475,1,15000.0,0.0,15000.0
5000001983,1000001499,1496,1,-1,2,475,1,15000.0,300.0,14700.0
5000001984,1000001500,559,2,2,1,267,1,12600.0,630.0,11970.0
5000001985,1000001501,745,2,3,1,606,3,12000.0,1800.0,34200.0
5000001986,1000001501,745,2,3,2,606,3,16500.0,0.0,49500.0
5000001987,1000001502,790,1,-1,2,585,2,15750.0,630.0,30870.0
5000001988,1000001502,790,1,-1,1,585,2,12000.0,0.0,24000.0
5000001989,1000001503,67,2,4,1,341,1,12000.0,0.0,12000.0
5000001990,1000001504,1029,1,-1,1,661,3,10800.0,0.0,32400.0
5000001991,1000001505,1360,2,1,2,839,3,15000.0,4500.0,40500.0
5000001992,1000001506,1366,1,-1,1,780,2,12000.0,0.0,24000.0
5000001993,1000001507,404,1,-1,1,656,3,12600.0,756.0,37044.0
5000001994,1000001508,102,2,2,1,590,1,12000.0,1200.0,10800.0
5000001995,1000001509,1386,1,-1,2,879,2,16500.0,3300.0,29700.0
5000001996,1000001510,1026,1,-1,2,371,1,15000.0,750.0,14250.0
5000001997,1000001510,1026,1,-1,1,371,2,12600.0,0.0,25200.0
5000001998,1000001510,1026,1,-1,1,371,3,12600.0,1890.0,35910.0
5000001999,1000001511,185,1,-1,2,452,2,13500.0,2700.0,24300.0
5000002000,1000001512,875,1,-1,1,327,3,12000.0,0.0,36000.0
5000002001,1000001513,1054,2,4,1,758,1,12000.0,240.0,11760.0
5000002002,1000001513,1054,2,4,1,758,1,12600.0,1260.0,11340.0
5000002003,1000001514,351,1,-1,2,817,1,15000.0,750.0,14250.0
5000002004,1000001515,1162,1,-1,1,849,3,12000.0,0.0,36000.0
5000002005,1000001516,1237,1,-1,2,606,3,15000.0,0.0,45000.0
5000002006,1000001517,633,2,1,2,854,3,15750.0,4725.0,42525.0
5000002007,1000001518,405,1,-1,2,490,3,15000.0,4500.0,40500.0
5000002008,1000001519,244,1,-1,1,571,1,12000.0,0.0,12000.0
5000002009,1000001519,244,1,-1,1,571,2,12600.0,0.0,25200.0
5000002010,1000001520,1048,2,1,1,762,2,13200.0,1320.0,25080.0
5000002011,1000001520,1048,2,1,2,762,1,13500.0,675.0,12825.0
5000002012,1000001521,324,2,1,1,398,1,12000.0,1200.0,10800.0
5000002013,1000001521,324,2,1,1,398,3,12000.0,0.0,36000.0
5000002014,1000001522,179,1,-1,1,565,3,12600.0,1890.0,35910.0
5000002015,1000001523,518,2,4,2,597,1,15000.0,750.0,14250.0
5000002016,1000001523,518,2,4,1,597,2,12000.0,480.0,23520.0
5000002017,1000001524,222,1,-1,2,712,2,15000.0,600.0,29400.0
5000002018,1000001525,1301,1,-1,2,676,1,15750.0,1575.0,14175.0
5000002019,1000001526,884,1,-1,1,426,2,12000.0,2400.0,21600.0
5000002020,1000001527,865,2,3,1,459,3,12000.0,1800.0,34200.0
5000002021,1000001528,576,1,-1,2,241,3,15000.0,2250.0,42750.0
5000002022,1000001528,576,1,-1,1,241,2,12000.0,1200.0,22800.0
5000002023,1000001529,642,2,1,1,485,1,12000.0,600.0,11400.0
5000002024,1000001530,1318,1,-1,1,633,3,12600.0,3780.0,34020.0
5000002025,1000001531,1392,1,-1,1,703,2,10800.0,2160.0,19440.0
5000002026,1000001531,1392,1,-1,1,703,2,10800.0,0.0,21600.0
5000002027,1000001532,22,2,3,2,328,2,15750.0,1575.0,29925.0
5000002028,1000001533,1086,2,1,1,745,3,12000.0,1800.0,34200.0
5000002029,1000001534,995,1,-1,2,555,1,15750.0,1575.0,14175.0
5000002030,1000001534,995,1,-1,1,555,2,12600.0,504.0,24696.0
5000002031,1000001535,1362,1,-1,2,557,2,15000.0,3000.0,27000.0
5000002032,1000001535,1362,1,-1,2,557,2,15000.0,1500.0,28500.0
5000002033,1000001535,1362,1,-1,2,557,1,15000.0,1500.0,13500.0
5000002034,1000001536,1176,2,3,2,341,1,15000.0,300.0,14700.0
5000002035,1000001537,991,2,3,1,479,1,12000.0,1200.0,10800.0
5000002036,1000001538,461,2,4,2,332,1,15000.0,1500.0,13500.0
5000002037,1000001538,461,2,4,1,332,1,12000.0,600.0,11400.0
5000002038,1000001539,656,2,4,2,653,2,16500.0,660.0,32340.0
5000002039,1000001540,1327,1,-1,1,338,1,12000.0,1200.0,10800.0
5000002040,1000001540,1327,1,-1,2,338,3,15000.0,900.0,44100.0
5000002041,1000001541,974,2,3,1,391,3,12000.0,0.0,36000.0
5000002042,1000001542,305,1,-1,2,666,3,15000.0,2250.0,42750.0
5000002043,1000001543,858,1,-1,2,789,3,13500.0,0.0,40500.0
5000002044,1000001544,1078,1,-1,2,773,3,15000.0,2250.0,42750.0
5000002045,1000001544,1078,1,-1,1,773,1,12000.0,0.0,12000.0
5000002046,1000001545,1382,1,-1,2,403,1,15000.0,750.0,14250.0
5000002047,1000001546,739,2,3,1,249,2,12000.0,2400.0,21600.0
5000002048,1000001547,878,1,-1,2,772,1,15000.0,750.0,14250.0
5000002049,1000001547,878,1,-1,1,772,2,12000.0,480.0,23520.0
5000002050,1000001548,863,1,-1,2,705,3,15000.0,4500.0,40500.0
5000002051,1000001549,504,2,3,2,322,1,15000.0,750.0,14250.0
5000002052,1000001550,810,1,-1,2,612,2,15000.0,3000.0,27000.0
5000002053,1000001551,1339,1,-1,1,638,3,12000.0,720.0,35280.0
5000002054,1000001552,769,1,-1,1,627,3,12000.0,0.0,36000.0
5000002055,1000001553,952,1,-1,2,473,1,15750.0,0.0,15750.0
5000002056,1000001554,389,1,-1,1,378,2,13200.0,0.0,26400.0
5000002057,1000001554,389,1,-1,2,378,3,15000.0,0.0,45000.0
5000002058,1000001555,1039,1,-1,2,839,1,15750.0,0.0,15750.0
5000002059,1000001556,91,1,-1,1,424,3,12000.0,3600.0,32400.0
5000002060,1000001557,1190,1,-1,1,413,3,12000.0,720.0,35280.0
5000002061,1000001558,762,2,1,1,814,2,12000.0,1200.0,22800.0
5000002062,1000001558,762,2,1,1,814,2,12600.0,504.0,24696.0
5000002063,1000001559,520,2,1,1,324,3,12000.0,1800.0,34200.0
5000002064,1000001559,520,2,1,1,324,3,12000.0,3600.0,32400.0
5000002065,1000001560,604,2,2,1,712,3,10800.0,1620.0,30780.0
5000002066,1000001560,604,2,2,1,712,2,12000.0,480.0,23520.0
5000002067,1000001561,1133,1,-1,2,601,3,15000.0,900.0,44100.0
5000002068,1000001562,1401,1,-1,1,576,2,10800.0,432.0,21168.0
5000002069,1000001562,1401,1,-1,2,576,2,15750.0,0.0,31500.0
5000002070,1000001563,298,2,1,1,376,2,12000.0,0.0,24000.0
5000002071,1000001564,1104,1,-1,2,663,1,13500.0,270.0,13230.0
5000002072,1000001565,1309,1,-1,1,548,2,12000.0,1200.0,22800.0
5000002073,1000001566,483,2,4,1,739,3,12000.0,720.0,35280.0
5000002074,1000001567,208,1,-1,1,412,1,12000.0,1200.0,10800.0
5000002075,1000001568,1493,2,4,1,859,3,12000.0,720.0,35280.0
5000002076,1000001569,746,1,-1,1,381,1,12000.0,0.0,12000.0
5000002077,1000001570,1263,1,-1,2,645,2,15000.0,3000.0,27000.0
5000002078,1000001571,878,1,-1,1,710,2,12000.0,480.0,23520.0
5000002079,1000001571,878,1,-1,2,710,1,15000.0,750.0,14250.0
5000002080,1000001572,625,2,4,2,822,1,15750.0,787.5,14962.5
5000002081,1000001573,1236,1,-1,2,713,1,15000.0,750.0,14250.0
5000002082,1000001573,1236,1,-1,2,713,1,15750.0,1575.0,14175.0
5000002083,1000001574,700,1,-1,1,735,2,12000.0,1200.0,22800.0
5000002084,1000001575,777,1,-1,2,705,1,15750.0,787.5,14962.5
5000002085,1000001576,1341,1,-1,1,283,2,12000.0,0.0,24000.0
5000002086,1000001577,1168,1,-1,1,535,2,10800.0,1080.0,20520.0
5000002087,1000001578,715,2,2,1,313,2,12000.0,1200.0,22800.0
5000002088,1000001579,26,2,4,1,690,3,12000.0,1800.0,34200.0
5000002089,1000001580,1469,1,-1,1,434,3,12000.0,720.0,35280.0
5000002090,1000001580,1469,1,-1,2,434,2,15750.0,0.0,31500.0
5000002091,1000001581,783,1,-1,2,594,1,15000.0,0.0,15000.0
5000002092,1000001582,1323,2,1,2,488,1,13500.0,270.0,13230.0
5000002093,1000001583,8,2,4,2,786,3,13500.0,0.0,40500.0
5000002094,1000001583,8,2,4,2,786,2,16500.0,3300.0,29700.0
5000002095,1000001584,336,2,2,2,603,3,13500.0,0.0,40500.0
5000002096,1000001584,336,2,2,1,603,3,12000.0,720.0,35280.0
5000002097,1000001585,386,1,-1,2,391,3,15000.0,0.0,45000.0
5000002098,1000001586,1375,2,4,1,870,3,12000.0,3600.0,32400.0
5000002099,1000001587,162,1,-1,1,770,3,12000.0,720.0,35280.0
5000002100,1000001588,1203,2,3,1,304,3,12000.0,720.0,35280.0
5000002101,1000001589,835,1,-1,1,495,3,13200.0,3960.0,35640.0
5000002102,1000001590,566,2,1,1,315,3,13200.0,3960.0,35640.0
5000002103,1000001590,566,2,1,2,315,1,13500.0,0.0,13500.0
5000002104,1000001591,383,1,-1,2,646,2,13500.0,0.0,27000.0
5000002105,1000001592,746,1,-1,1,404,2,10800.0,2160.0,19440.0
5000002106,1000001592,746,1,-1,1,404,1,12000.0,0.0,12000.0
5000002107,1000001593,383,2,1,1,336,1,12000.0,0.0,12000.0
5000002108,1000001593,383,2,1,1,336,1,12000.0,1200.0,10800.0
5000002109,1000001594,1419,1,-1,1,873,2,12000.0,0.0,24000.0
5000002110,1000001594,1419,1,-1,1,873,2,10800.0,0.0,21600.0
5000002111,1000001594,1419,1,-1,1,873,2,12000.0,0.0,24000.0
5000002112,1000001595,1037,2,3,2,566,1,15000.0,750.0,14250.0
5000002113,1000001596,775,2,3,1,265,1,12000.0,1200.0,10800.0
5000002114,1000001597,1015,1,-1,2,672,3,15750.0,2362.5,44887.5
5000002115,1000001598,1197,2,1,2,765,1,13500.0,0.0,13500.0
5000002116,1000001598,1197,2,1,1,765,2,12000.0,1200.0,22800.0
5000002117,1000001599,773,2,3,1,694,3,12000.0,0.0,36000.0
5000002118,1000001599,773,2,3,2,694,2,15000.0,0.0,30000.0
5000002119,1000001600,413,1,-1,2,796,2,16500.0,660.0,32340.0
5000002120,1000001601,681,1,-1,2,844,1,15000.0,750.0,14250.0
5000002121,1000001601,681,1,-1,2,844,3,15000.0,4500.0,40500.0
5000002122,1000001602,1425,2,4,1,764,1,12600.0,252.0,12348.0
5000002123,1000001603,394,1,-1,2,830,3,15000.0,2250.0,42750.0
5000002124,1000001604,942,2,2,2,773,1,15000.0,300.0,14700.0
5000002125,1000001604,942,2,2,1,773,2,12000.0,480.0,23520.0
5000002126,1000001604,942,2,2,2,773,2,15750.0,1575.0,29925.0
5000002127,1000001605,1238,2,2,2,761,3,15000.0,4500.0,40500.0
5000002128,1000001605,1238,2,2,2,761,2,15000.0,0.0,30000.0
5000002129,1000001606,1045,1,-1,1,679,3,12000.0,3600.0,32400.0
5000002130,1000001607,594,2,4,1,745,3,12000.0,720.0,35280.0
5000002131,1000001607,594,2,4,1,745,3,12000.0,720.0,35280.0
5000002132,1000001608,58,1,-1,2,744,1,15750.0,1575.0,14175.0
5000002133,1000001609,1008,2,4,2,632,3,16500.0,4950.0,44550.0
5000002134,1000001609,1008,2,4,1,632,2,10800.0,1080.0,20520.0
5000002135,1000001609,1008,2,4,2,632,2,13500.0,1350.0,25650.0
5000002136,1000001610,1028,2,3,1,376,2,12600.0,504.0,24696.0
5000002137,1000001610,1028,2,3,1,376,1,13200.0,264.0,12936.0
5000002138,1000001611,1024,2,4,1,729,3,12000.0,0.0,36000.0
5000002139,1000001612,426,1,-1,1,589,2,12600.0,0.0,25200.0
5000002140,1000001613,90,1,-1,2,758,2,15750.0,630.0,30870.0
5000002141,1000001614,728,1,-1,2,861,3,13500.0,2025.0,38475.0
5000002142,1000001615,294,1,-1,2,334,3,15000.0,2250.0,42750.0
5000002143,1000001616,200,1,-1,2,683,1,13500.0,270.0,13230.0
5000002144,1000001617,676,2,2,2,302,3,13500.0,0.0,40500.0
5000002145,1000001618,694,1,-1,2,664,3,16500.0,0.0,49500.0
5000002146,1000001619,800,2,4,2,716,2,15750.0,3150.0,28350.0
5000002147,1000001620,1418,1,-1,1,737,1,12000.0,1200.0,10800.0
5000002148,1000001621,245,1,-1,1,341,3,12600.0,3780.0,34020.0
5000002149,1000001622,441,1,-1,1,744,3,12000.0,3600.0,32400.0
5000002150,1000001623,393,1,-1,2,677,3,15000.0,4500.0,40500.0
